Timestamp,rainfall,pressure,temperature,humidity
6/22/2024 8:50,0,825.8,17.5,66
6/22/2024 9:00,0,825.9,17.6,65
6/22/2024 9:10,0,825.3,17.5,64
6/22/2024 9:20,0,826.1,17.7,63
6/22/2024 9:30,0,825.6,18.3,62
6/22/2024 9:40,0,825.7,18.9,60
6/22/2024 9:50,0,825.6,18.9,59
6/22/2024 10:00,0,825.5,19.9,56
6/22/2024 10:10,0,825.6,20.6,55
6/22/2024 10:20,0,825.4,20.5,55
6/22/2024 10:30,0,825.1,20.8,54
6/22/2024 10:40,0,825.2,21.5,53
6/22/2024 10:50,0,824.9,21.7,53
6/22/2024 11:00,0,824.7,21.8,52
6/22/2024 11:10,0,824.9,21.7,52
6/22/2024 11:20,0,824.4,21.2,54
6/22/2024 11:30,0,824,21.6,53
6/22/2024 11:40,0,824.3,20.6,55
6/22/2024 11:50,0,824.2,20.6,54
6/22/2024 12:00,0,824.2,20.6,55
6/22/2024 12:10,0,824.1,20.7,55
6/22/2024 12:20,0,824.1,21.1,54
6/22/2024 12:30,0,823.8,22.1,51
6/22/2024 12:40,0,823.9,22.9,49
6/22/2024 12:50,0,823.9,21.7,52
6/22/2024 13:00,0,823.9,21.6,51
6/22/2024 13:10,0,823.8,22.8,49
6/22/2024 13:20,0,823.7,22.2,50
6/22/2024 13:30,0,823.2,22.4,49
6/22/2024 13:40,0,823.4,22.7,49
6/22/2024 13:50,0,823.1,21.8,51
6/22/2024 14:00,0,822.9,22.8,49
6/22/2024 14:10,0,822.8,22.8,48
6/22/2024 14:20,0,822.6,24.1,43
6/22/2024 14:30,0,822.3,23.8,45
6/22/2024 14:40,0,822.6,22.5,48
6/22/2024 14:50,0,822.2,23.9,45
6/22/2024 15:00,0,822.2,24.2,45
6/22/2024 15:10,0,822.2,22.7,48
6/22/2024 15:20,0,821.9,23.1,45
6/22/2024 15:30,0,822.2,24.1,43
6/22/2024 15:40,0,821.9,24.5,43
6/22/2024 15:50,0,822,24,44
6/22/2024 16:00,0,822.1,22.9,47
6/22/2024 16:10,0,822,22.3,48
6/22/2024 16:20,0,821.9,23.5,45
6/22/2024 16:30,0,821.8,23.5,43
6/22/2024 16:40,0,821.8,23.3,45
6/22/2024 16:50,0,822,23.2,46
6/22/2024 17:00,0,822,23.4,45
6/22/2024 17:10,0,821.8,23.6,45
6/22/2024 17:20,0,822.1,23.1,45
6/22/2024 17:30,0,821.9,22.7,47
6/22/2024 17:40,0,822,22.2,49
6/22/2024 17:50,0,822.1,21.4,51
6/22/2024 18:00,0,821.9,20.8,51
6/22/2024 18:10,0,822.1,20.3,52
6/22/2024 18:20,0,822.2,20,53
6/22/2024 18:30,0,822.5,20,53
6/22/2024 18:40,0,822.4,19.9,53
6/22/2024 18:50,0,822.4,19.7,54
6/22/2024 19:00,0,822.5,19.8,54
6/22/2024 19:10,0,822.8,19.6,55
6/22/2024 19:20,0,822.7,19.6,54
6/22/2024 19:30,0,822.9,19.6,54
6/22/2024 19:40,0,822.9,19.6,54
6/22/2024 19:50,0,823,19.6,54
6/22/2024 20:00,0,822.5,19.7,55
6/22/2024 20:10,0,823.3,19.9,54
6/22/2024 20:20,0,823.4,20.1,54
6/22/2024 20:30,0,823.6,20.1,54
6/22/2024 20:40,0,823.8,20,54
6/22/2024 20:50,0,823.4,20.1,53
6/22/2024 21:00,0,823.5,19.8,55
6/22/2024 21:10,0,823.8,19.5,56
6/22/2024 21:20,0,824.2,19,59
6/22/2024 21:30,0,823.8,18.5,61
6/22/2024 21:40,0,824.1,18.3,61
6/22/2024 21:50,0,824.3,18.3,62
6/22/2024 22:00,0,824.3,18.2,62
6/22/2024 22:10,0,824.1,18.1,62
6/22/2024 22:20,0,824.6,18.1,62
6/22/2024 22:30,0,824.9,18.3,62
6/22/2024 22:40,0,824.5,18.4,62
6/22/2024 22:50,0,823.6,18.4,62
6/22/2024 23:00,0,823.9,18.2,63
6/22/2024 23:10,0,823.2,18.3,62
6/22/2024 23:20,0,824.8,18.3,62
6/22/2024 23:30,0,824.6,18.3,62
6/22/2024 23:40,0,824.4,18.2,62
6/22/2024 23:50,0,824.4,18,63
6/23/2024 0:00,0,823.3,17.7,65
6/23/2024 0:10,0,823.6,17.5,66
6/23/2024 0:20,0,823.8,17.3,66
6/23/2024 0:30,0,823.2,17.3,66
6/23/2024 0:40,0,824.1,17.2,67
6/23/2024 0:50,0,823,17.3,66
6/23/2024 1:00,0,822.9,17.4,66
6/23/2024 1:10,0,822.9,17.3,66
6/23/2024 1:20,0,822.8,17.3,66
6/23/2024 1:30,0,823,17.4,66
6/23/2024 1:40,0,823.8,17.4,65
6/23/2024 1:50,0,823.5,17.5,65
6/23/2024 2:00,0,823.2,17.4,65
6/23/2024 2:10,0,823.3,17.3,66
6/23/2024 2:20,0,823.5,17.1,67
6/23/2024 2:30,0,822.3,17,67
6/23/2024 2:40,0,823.1,16.9,67
6/23/2024 2:50,0,822.4,16.8,68
6/23/2024 3:00,0,822.7,16.8,68
6/23/2024 3:10,0,823.2,16.9,67
6/23/2024 3:20,0,822.1,16.7,68
6/23/2024 3:30,0,822.4,16.7,68
6/23/2024 3:40,0,822.9,16.7,68
6/23/2024 3:50,0,822.5,16.7,68
6/23/2024 4:00,0,821.9,16.5,69
6/23/2024 4:10,0,822.6,16.5,68
6/23/2024 4:20,0,823,16.4,68
6/23/2024 4:30,0,822.4,16.4,68
6/23/2024 4:40,0,823,16.4,68
6/23/2024 4:50,0,823.6,16.3,69
6/23/2024 5:00,0,822.4,16.3,69
6/23/2024 5:10,0,822.8,16.2,69
6/23/2024 5:20,0,823.2,16.3,68
6/23/2024 5:30,0,823.6,16.1,69
6/23/2024 5:40,0,823.8,15.8,70
6/23/2024 5:50,0,822.7,15.7,71
6/23/2024 6:00,0,823.1,15.5,73
6/23/2024 6:10,0,823.5,15.5,73
6/23/2024 6:20,0,823.8,15.5,73
6/23/2024 6:30,0,824,15.4,74
6/23/2024 6:40,0,823.6,15.5,74
6/23/2024 6:50,0,823.5,16.3,71
6/23/2024 7:00,0,823.7,16.9,68
6/23/2024 7:10,0,823.9,17.4,67
6/23/2024 7:20,0,824,18,65
6/23/2024 7:30,0,824.1,17.7,67
6/23/2024 7:40,0,823.5,16.9,71
6/23/2024 7:50,0,824.6,17.2,70
6/23/2024 8:00,0,824.4,17.6,68
6/23/2024 8:10,0,824.5,18.7,65
6/23/2024 8:20,0,824.5,19.3,62
6/23/2024 8:30,0,824.8,19.9,61
6/23/2024 8:40,0,824.9,20.2,60
6/23/2024 8:50,0,824.9,20.6,58
6/23/2024 9:00,0,824.7,20.3,59
6/23/2024 9:10,0,824.6,20.3,59
6/23/2024 9:20,0,824.8,20.3,58
6/23/2024 9:30,0,824.5,20.4,58
6/23/2024 9:40,0,824.5,21.1,57
6/23/2024 9:50,0,824.6,21.5,56
6/23/2024 10:00,0,824.6,21.5,54
6/23/2024 10:10,0,824.4,21.6,54
6/23/2024 10:20,0,824.5,21.3,54
6/23/2024 10:30,0,824.2,21.7,52
6/23/2024 10:40,0,824.4,22.1,50
6/23/2024 10:50,0,824.3,22.9,49
6/23/2024 11:00,0,824.1,22.8,50
6/23/2024 11:10,0,823.7,22.6,49
6/23/2024 11:20,0,824,23,48
6/23/2024 11:30,0,823.7,23.4,48
6/23/2024 11:40,0,823.7,23.9,47
6/23/2024 11:50,0,823.6,23.6,47
6/23/2024 12:00,0,823.8,24.2,46
6/23/2024 12:10,0,823.6,24,46
6/23/2024 12:20,0,823.1,24.2,46
6/23/2024 12:30,0,823.6,24.4,46
6/23/2024 12:40,0,823.3,24.9,45
6/23/2024 12:50,0,822.8,24.9,45
6/23/2024 13:00,0,822.8,23.2,48
6/23/2024 13:10,0,822.6,23.6,47
6/23/2024 13:20,0,822.7,23.5,47
6/23/2024 13:30,0,822.9,24.1,45
6/23/2024 13:40,0,822.5,25,44
6/23/2024 13:50,0,822.4,25.6,43
6/23/2024 14:00,0,822.3,25.8,41
6/23/2024 14:10,0,822.1,26.1,40
6/23/2024 14:20,0,822,26.2,40
6/23/2024 14:30,0,821.8,24.6,44
6/23/2024 14:40,0,821.8,23.9,45
6/23/2024 14:50,0,821.9,24.4,43
6/23/2024 15:00,0,821.7,24.7,42
6/23/2024 15:10,0,821.8,25.5,40
6/23/2024 15:20,0,821.4,25.1,42
6/23/2024 15:30,0,821.7,24.3,44
6/23/2024 15:40,0,821.3,25.2,41
6/23/2024 15:50,0,821.7,25.8,38
6/23/2024 16:00,0,820.8,25.3,41
6/23/2024 16:10,0,821.3,24.8,42
6/23/2024 16:20,0,821.8,24.2,44
6/23/2024 16:30,0,821.7,23.6,45
6/23/2024 16:40,0,821.9,24.2,44
6/23/2024 16:50,0,821.8,24.9,42
6/23/2024 17:00,0,821.5,24.8,43
6/23/2024 17:10,0,821.7,24.4,43
6/23/2024 17:20,0,821.8,23.8,44
6/23/2024 17:30,0,821.7,23.6,45
6/23/2024 17:40,0,821.7,23.4,45
6/23/2024 17:50,0,821.8,22.8,47
6/23/2024 18:00,0,822,22.2,49
6/23/2024 18:10,0,821.8,22,50
6/23/2024 18:20,0,822.1,21.8,51
6/23/2024 18:30,0,822,21.7,51
6/23/2024 18:40,0,822.1,21.5,52
6/23/2024 18:50,0,822.1,21.1,52
6/23/2024 19:00,0,822.2,21,52
6/23/2024 19:10,0,822.4,21,52
6/23/2024 19:20,0,822.5,20.9,52
6/23/2024 19:30,0,822.6,20.8,52
6/23/2024 19:40,0,822.7,20.7,53
6/23/2024 19:50,0,822.6,20.7,53
6/23/2024 20:00,0,822.5,20.5,53
6/23/2024 20:10,0,823,20.3,54
6/23/2024 20:20,0,822.7,19.9,56
6/23/2024 20:30,0,822.8,20,55
6/23/2024 20:40,0,823.3,20.2,54
6/23/2024 20:50,0,823.9,20.3,54
6/23/2024 21:00,0,823.1,20.2,54
6/23/2024 21:10,0,822.9,19.7,57
6/23/2024 21:20,0,823.6,19.4,58
6/23/2024 21:30,0,824.1,19.4,58
6/23/2024 21:40,0,824.3,19.3,58
6/23/2024 21:50,0,823.5,19.1,59
6/23/2024 22:00,0,823.7,18.8,61
6/23/2024 22:10,0,823.6,18.3,63
6/23/2024 22:20,0,823.8,18.2,63
6/23/2024 22:30,0,824,18.2,63
6/23/2024 22:40,0,823.6,18,64
6/23/2024 22:50,0,824.3,17.9,65
6/23/2024 23:00,0,823.4,17.7,65
6/23/2024 23:10,0,824.3,17.6,66
6/23/2024 23:20,0,823.5,17.6,66
6/23/2024 23:30,0,824,17.6,66
6/23/2024 23:40,0,824.5,17.6,66
6/23/2024 23:50,0,824.1,17.6,66
6/24/2024 0:00,0,823.1,17.6,66
6/24/2024 0:10,0,823.1,17.4,67
6/24/2024 0:20,0,823.3,17.5,66
6/24/2024 0:30,0,823.4,17.5,66
6/24/2024 0:40,0,823.5,17.4,67
6/24/2024 0:50,0,823.5,17.2,68
6/24/2024 1:00,0,823.7,17.1,68
6/24/2024 1:10,0,824.1,17.1,69
6/24/2024 1:20,0,824,17.2,69
6/24/2024 1:30,0,823.5,17.2,69
6/24/2024 1:40,0,823.1,17.2,69
6/24/2024 1:50,0,823.1,17.3,68
6/24/2024 2:00,0,823.7,17.3,68
6/24/2024 2:10,0,823.4,17.2,69
6/24/2024 2:20,0,823.3,17.2,69
6/24/2024 2:30,0,823.2,17.1,70
6/24/2024 2:40,0,823.4,17,70
6/24/2024 2:50,0,822.1,16.9,70
6/24/2024 3:00,0,822.7,16.9,70
6/24/2024 3:10,0,823.2,16.8,71
6/24/2024 3:20,0,823.5,16.8,70
6/24/2024 3:30,0,822.8,16.8,70
6/24/2024 3:40,0,822.4,16.7,71
6/24/2024 3:50,0,823.1,16.5,71
6/24/2024 4:00,0,822.4,16.4,72
6/24/2024 4:10,0,823.1,16.4,72
6/24/2024 4:20,0,823,16.4,72
6/24/2024 4:30,0,822.7,16.3,72
6/24/2024 4:40,0,823.3,16.2,72
6/24/2024 4:50,0,823.6,16.2,72
6/24/2024 5:00,0,823.7,16.3,72
6/24/2024 5:10,0,823.5,16.3,72
6/24/2024 5:20,0,823.4,16.3,72
6/24/2024 5:30,0,823.2,16.4,71
6/24/2024 5:40,0,823.1,16.5,71
6/24/2024 5:50,0,822.9,16.5,71
6/24/2024 6:00,0,822.9,16.3,72
6/24/2024 6:10,0,823.4,16,73
6/24/2024 6:20,0,824.1,16,73
6/24/2024 6:30,0,824.7,16,73
6/24/2024 6:40,0,824.9,16.1,72
6/24/2024 6:50,0,824.2,16.3,71
6/24/2024 7:00,0,824.6,16.6,71
6/24/2024 7:10,0,824.6,16.9,69
6/24/2024 7:20,0,825,17.3,68
6/24/2024 7:30,0,824.8,17.7,67
6/24/2024 7:40,0,824.8,18,66
6/24/2024 7:50,0,825.2,18.2,66
6/24/2024 8:00,0,825.1,18.4,65
6/24/2024 8:10,0,825.3,18.5,64
6/24/2024 8:20,0,825.1,18.5,64
6/24/2024 8:30,0,825.5,18.6,64
6/24/2024 8:40,0,825.3,19.1,62
6/24/2024 8:50,0,825.3,19.5,61
6/24/2024 9:00,0,825.5,19.3,61
6/24/2024 9:10,0,825.3,19.3,61
6/24/2024 9:20,0,825.7,19.6,61
6/24/2024 9:30,0,825.4,20.5,59
6/24/2024 9:40,0,825.4,20.6,58
6/24/2024 9:50,0,825.1,20.4,59
6/24/2024 10:00,0,825.1,20.3,59
6/24/2024 10:10,0,825,20.8,57
6/24/2024 10:20,0,825.1,19.9,59
6/24/2024 10:30,0,824.7,20.7,57
6/24/2024 10:40,0,825.2,20.1,58
6/24/2024 10:50,0,824.9,19.8,59
6/24/2024 11:00,0,824.5,20.6,57
6/24/2024 11:10,0,824.5,21.2,55
6/24/2024 11:20,0,824.4,20.5,57
6/24/2024 11:30,0,824.7,20.6,56
6/24/2024 11:40,0,824.4,20,58
6/24/2024 11:50,0,824.2,20.3,57
6/24/2024 12:00,0,824.4,21.8,52
6/24/2024 12:10,0,824.2,20.6,56
6/24/2024 12:20,0,824.3,21.7,52
6/24/2024 12:30,0,823.8,21.9,52
6/24/2024 12:40,0,823.5,22.1,51
6/24/2024 12:50,0,823.5,22.6,48
6/24/2024 13:00,0,823.1,22.9,48
6/24/2024 13:10,0,823.1,22.8,48
6/24/2024 13:20,0,823,22.9,47
6/24/2024 13:30,0,822.7,23.4,45
6/24/2024 13:40,0,822.3,24.2,44
6/24/2024 13:50,0,822.3,24.3,41
6/24/2024 14:00,0,822.2,24.2,42
6/24/2024 14:10,0,822.1,24.2,42
6/24/2024 14:20,0,821.6,24.4,41
6/24/2024 14:30,0,821.8,24.7,39
6/24/2024 14:40,0,821.3,24.6,39
6/24/2024 14:50,0,821.3,25.1,38
6/24/2024 15:00,0,822,24.9,38
6/24/2024 15:10,0,821.7,24.4,39
6/24/2024 15:20,0,821.8,24.6,40
6/24/2024 15:30,0,821.4,24.9,39
6/24/2024 15:40,0,821,24.9,39
6/24/2024 15:50,0,821.1,24.7,39
6/24/2024 16:00,0,821.8,24.7,38
6/24/2024 16:10,0,821.1,24.7,38
6/24/2024 16:20,0,821.6,24.8,38
6/24/2024 16:30,0,821.3,24.5,39
6/24/2024 16:40,0,821.5,24.5,39
6/24/2024 16:50,0,821.5,24.3,39
6/24/2024 17:00,0,821.4,24.6,39
6/24/2024 17:10,0,821.6,24.2,39
6/24/2024 17:20,0,821.6,23.9,40
6/24/2024 17:30,0,821.6,23.7,40
6/24/2024 17:40,0,821.7,23.7,40
6/24/2024 17:50,0,821.7,23,42
6/24/2024 18:00,0,821.5,22.2,44
6/24/2024 18:10,0,821.7,21.7,45
6/24/2024 18:20,0,821.8,21.4,46
6/24/2024 18:30,0,821.9,21.3,46
6/24/2024 18:40,0,821.8,21.2,46
6/24/2024 18:50,0,822.1,21.1,47
6/24/2024 19:00,0,821.8,21,47
6/24/2024 19:10,0,822.1,20.7,48
6/24/2024 19:20,0,822.3,20.7,48
6/24/2024 19:30,0,822.1,20.6,49
6/24/2024 19:40,0,822.4,20.7,49
6/24/2024 19:50,0,822.2,20.4,50
6/24/2024 20:00,0,822.9,20.3,50
6/24/2024 20:10,0,822.3,20.1,51
6/24/2024 20:20,0,822.8,19.8,52
6/24/2024 20:30,0,823,19.7,52
6/24/2024 20:40,0,822.7,19.5,53
6/24/2024 20:50,0,823.1,19.2,54
6/24/2024 21:00,0,823.3,19,54
6/24/2024 21:10,0,822.8,18.8,54
6/24/2024 21:20,0,823.4,18.7,55
6/24/2024 21:30,0,823,18.6,55
6/24/2024 21:40,0,823.5,18.4,56
6/24/2024 21:50,0,822.9,18.3,57
6/24/2024 22:00,0,823.7,18.1,58
6/24/2024 22:10,0,822.9,17.8,59
6/24/2024 22:20,0,823.3,17.2,61
6/24/2024 22:30,0,823.4,17.1,61
6/24/2024 22:40,0,823.6,17.1,61
6/24/2024 22:50,0,823.1,17,62
6/24/2024 23:00,0,823.5,16.8,62
6/24/2024 23:10,0,823.3,16.6,63
6/24/2024 23:20,0,823.5,16.6,63
6/24/2024 23:30,0,823.4,16.4,64
6/24/2024 23:40,0,824,16.5,64
6/24/2024 23:50,0,822.7,16.6,64
6/25/2024 0:00,0,822.9,16.5,64
6/25/2024 0:10,0,822.9,16.4,64
6/25/2024 0:20,0,823,16.4,64
6/25/2024 0:30,0,823.1,16.3,65
6/25/2024 0:40,0,823.2,16.1,66
6/25/2024 0:50,0,823.6,16.1,66
6/25/2024 1:00,0,823.5,16,66
6/25/2024 1:10,0,822.6,15.9,67
6/25/2024 1:20,0,822.9,15.9,66
6/25/2024 1:30,0,823.1,15.9,67
6/25/2024 1:40,0,823.1,15.8,67
6/25/2024 1:50,0,823.1,15.8,68
6/25/2024 2:00,0,823.2,15.7,68
6/25/2024 2:10,0,823.4,15.5,69
6/25/2024 2:20,0,822.7,15.3,70
6/25/2024 2:30,0,822.5,15.1,71
6/25/2024 2:40,0,823.3,14.9,72
6/25/2024 2:50,0,822.4,14.9,72
6/25/2024 3:00,0,823.2,14.8,72
6/25/2024 3:10,0,822.6,14.7,72
6/25/2024 3:20,0,822.4,14.7,73
6/25/2024 3:30,0,822.9,14.6,73
6/25/2024 3:40,0,823.1,14.5,73
6/25/2024 3:50,0,822.3,14.4,74
6/25/2024 4:00,0,823,14.5,73
6/25/2024 4:10,0,823.3,14.6,72
6/25/2024 4:20,0,823.4,14.6,73
6/25/2024 4:30,0,823.8,14.6,73
6/25/2024 4:40,0,823.4,14.5,73
6/25/2024 4:50,0,822.4,14.5,73
6/25/2024 5:00,0,822.7,14.5,72
6/25/2024 5:10,0,823.1,14.4,73
6/25/2024 5:20,0,823.5,14.3,73
6/25/2024 5:30,0,824,14.3,73
6/25/2024 5:40,0,824.3,14.3,73
6/25/2024 5:50,0,823.3,14.2,73
6/25/2024 6:00,0,823.4,14.1,73
6/25/2024 6:10,0,823.7,14.1,73
6/25/2024 6:20,0,824,14.1,73
6/25/2024 6:30,0,824.2,14.1,73
6/25/2024 6:40,0,824.1,14.4,72
6/25/2024 6:50,0,823.8,14.7,71
6/25/2024 7:00,0,824.1,15.3,68
6/25/2024 7:10,0,824.2,15.7,67
6/25/2024 7:20,0,824.1,16.1,66
6/25/2024 7:30,0,824.4,16.1,66
6/25/2024 7:40,0,824.2,16.4,65
6/25/2024 7:50,0,824.3,16.8,64
6/25/2024 8:00,0,824.4,17.4,62
6/25/2024 8:10,0,824.4,17.5,61
6/25/2024 8:20,0,824.3,18,59
6/25/2024 8:30,0,824.7,18.1,58
6/25/2024 8:40,0,824.6,18.6,54
6/25/2024 8:50,0,824.4,18.9,52
6/25/2024 9:00,0,824.5,18.8,51
6/25/2024 9:10,0,824.3,19.1,51
6/25/2024 9:20,0,824.8,18.8,52
6/25/2024 9:30,0,824.5,18.8,52
6/25/2024 9:40,0,824.9,18.9,52
6/25/2024 9:50,0,824.6,19,53
6/25/2024 10:00,0,824.6,19.7,51
6/25/2024 10:10,0,824.8,19.7,50
6/25/2024 10:20,0,824.6,20,49
6/25/2024 10:30,0,824.5,19.9,49
6/25/2024 10:40,0,824.5,20.3,47
6/25/2024 10:50,0,824.5,20.6,48
6/25/2024 11:00,0,824.3,20.8,47
6/25/2024 11:10,0,824.3,21,46
6/25/2024 11:20,0,824,21.4,45
6/25/2024 11:30,0,823.9,21.3,45
6/25/2024 11:40,0,823.5,21.2,45
6/25/2024 11:50,0,823.8,21.8,43
6/25/2024 12:00,0,823.6,22.4,42
6/25/2024 12:10,0,822.9,22.3,42
6/25/2024 12:20,0,823.5,22.6,41
6/25/2024 12:30,0,823.2,22.3,41
6/25/2024 12:40,0,823,22.2,42
6/25/2024 12:50,0,823.1,22.7,41
6/25/2024 13:00,0,823.1,22.6,41
6/25/2024 13:10,0,822.8,23.1,41
6/25/2024 13:20,0,822.5,23.1,40
6/25/2024 13:30,0,822.4,23.8,39
6/25/2024 13:40,0,822.6,23.3,40
6/25/2024 13:50,0,821.9,23.6,38
6/25/2024 14:00,0,822.2,23.7,39
6/25/2024 14:10,0,822.3,24,37
6/25/2024 14:20,0,822.1,23.6,37
6/25/2024 14:30,0,821.9,24,37
6/25/2024 14:40,0,821.9,24.4,36
6/25/2024 14:50,0,821.5,24.2,35
6/25/2024 15:00,0,821.6,24.1,35
6/25/2024 15:10,0,821.6,24.3,34
6/25/2024 15:20,0,821.9,24.3,33
6/25/2024 15:30,0,821.6,24.5,34
6/25/2024 15:40,0,821.6,24.8,33
6/25/2024 15:50,0,821.6,24.6,33
6/25/2024 16:00,0,821.8,24.1,33
6/25/2024 16:10,0,821.7,24.1,33
6/25/2024 16:20,0,821.4,24.5,33
6/25/2024 16:30,0,821.8,24,33
6/25/2024 16:40,0,821.6,23.9,34
6/25/2024 16:50,0,821.9,23.9,34
6/25/2024 17:00,0,821.6,23.4,34
6/25/2024 17:10,0,821.7,23.4,35
6/25/2024 17:20,0,821.9,23.1,35
6/25/2024 17:30,0,821.8,22.9,36
6/25/2024 17:40,0,821.8,22.5,36
6/25/2024 17:50,0,821.7,21.8,38
6/25/2024 18:00,0,821.8,20.9,39
6/25/2024 18:10,0,821.9,20.3,40
6/25/2024 18:20,0,821.8,20,41
6/25/2024 18:30,0,822,19.8,41
6/25/2024 18:40,0,821.8,19.8,41
6/25/2024 18:50,0,822.1,19.7,42
6/25/2024 19:00,0,821.9,19.5,41
6/25/2024 19:10,0,822.1,19.7,41
6/25/2024 19:20,0,822.1,19.4,42
6/25/2024 19:30,0,822,19.4,42
6/25/2024 19:40,0,822.2,19.4,42
6/25/2024 19:50,0,822.3,19.3,42
6/25/2024 20:00,0,822,19.5,42
6/25/2024 20:10,0,822.7,19.2,42
6/25/2024 20:20,0,822.3,19.1,42
6/25/2024 20:30,0,823,19.2,42
6/25/2024 20:40,0,822.5,19.5,41
6/25/2024 20:50,0,822.7,19.5,41
6/25/2024 21:00,0,823.3,19.3,41
6/25/2024 21:10,0,823,19.3,41
6/25/2024 21:20,0,822.4,18,49
6/25/2024 21:30,0,823.1,17,52
6/25/2024 21:40,0,823,17,51
6/25/2024 21:50,0,822.8,17.2,50
6/25/2024 22:00,0,823.1,17.1,50
6/25/2024 22:10,0,823.4,17.1,50
6/25/2024 22:20,0,822.4,16.9,51
6/25/2024 22:30,0,823,16.9,51
6/25/2024 22:40,0,822.9,16.7,52
6/25/2024 22:50,0,822.5,16.6,52
6/25/2024 23:00,0,823.1,16.7,51
6/25/2024 23:10,0,823.5,16.6,52
6/25/2024 23:20,0,822.5,16.3,54
6/25/2024 23:30,0,822.8,16.3,53
6/25/2024 23:40,0,823.4,16.4,53
6/25/2024 23:50,0,822.5,16.3,53
6/26/2024 0:00,0,822.2,16.3,53
6/26/2024 0:10,0,822.4,16.1,54
6/26/2024 0:20,0,822.6,16.1,54
6/26/2024 0:30,0,822.8,16,55
6/26/2024 0:40,0,822.5,15.7,55
6/26/2024 0:50,0,822,15.7,56
6/26/2024 1:00,0,822.6,15.5,56
6/26/2024 1:10,0,822.7,15.4,57
6/26/2024 1:20,0,821.9,15.3,57
6/26/2024 1:30,0,822.3,15.3,57
6/26/2024 1:40,0,822.6,15.3,57
6/26/2024 1:50,0,822.2,15.2,57
6/26/2024 2:00,0,821.5,15.1,57
6/26/2024 2:10,0,821.9,15.1,57
6/26/2024 2:20,0,822.2,15.1,57
6/26/2024 2:30,0,822.5,15.1,57
6/26/2024 2:40,0,822.7,15,57
6/26/2024 2:50,0,821.8,15,57
6/26/2024 3:00,0,821.4,14.9,57
6/26/2024 3:10,0,821.7,14.9,56
6/26/2024 3:20,0,822.1,14.8,57
6/26/2024 3:30,0,822.6,14.8,57
6/26/2024 3:40,0,823,14.8,56
6/26/2024 3:50,0,821.6,14.6,57
6/26/2024 4:00,0,822.3,14.7,56
6/26/2024 4:10,0,822.7,14.6,57
6/26/2024 4:20,0,823.1,14.5,57
6/26/2024 4:30,0,822,14.5,57
6/26/2024 4:40,0,822.5,14.2,58
6/26/2024 4:50,0,823,14,58
6/26/2024 5:00,0,822.2,14,58
6/26/2024 5:10,0,822.9,14.2,57
6/26/2024 5:20,0,823.3,14.2,57
6/26/2024 5:30,0,823.5,14.3,57
6/26/2024 5:40,0,823.8,14.2,57
6/26/2024 5:50,0,824,14.1,58
6/26/2024 6:00,0,822.5,13.6,61
6/26/2024 6:10,0,823.2,13.6,62
6/26/2024 6:20,0,823.7,13.6,61
6/26/2024 6:30,0,823.9,13.8,61
6/26/2024 6:40,0,823.5,14.1,59
6/26/2024 6:50,0,823.4,14.7,57
6/26/2024 7:00,0,823.4,15,57
6/26/2024 7:10,0,823.5,15.3,57
6/26/2024 7:20,0,823.6,15.5,57
6/26/2024 7:30,0,823.9,15.8,56
6/26/2024 7:40,0,823.8,16.1,55
6/26/2024 7:50,0,823.9,16.5,53
6/26/2024 8:00,0,823.9,16.9,53
6/26/2024 8:10,0,823.9,17.3,53
6/26/2024 8:20,0,824.1,17.6,52
6/26/2024 8:30,0,824.1,18.1,51
6/26/2024 8:40,0,824.2,19.1,47
6/26/2024 8:50,0,824.4,18.9,47
6/26/2024 9:00,0,824.3,18.9,47
6/26/2024 9:10,0,824.5,19,47
6/26/2024 9:20,0,824.4,18.8,48
6/26/2024 9:30,0,824.2,18.7,49
6/26/2024 9:40,0,824.1,19.2,48
6/26/2024 9:50,0,824.3,19.4,46
6/26/2024 10:00,0,824.1,19.6,46
6/26/2024 10:10,0,824.2,19.9,47
6/26/2024 10:20,0,824.1,20.2,45
6/26/2024 10:30,0,824.2,20.6,44
6/26/2024 10:40,0,824.2,21.5,42
6/26/2024 10:50,0,824,21.5,42
6/26/2024 11:00,0,824,21.3,43
6/26/2024 11:10,0,824.1,22.1,41
6/26/2024 11:20,0,823.9,22.2,41
6/26/2024 11:30,0,823.2,21.7,40
6/26/2024 11:40,0,823.7,22.5,39
6/26/2024 11:50,0,823.3,22.5,38
6/26/2024 12:00,0,823.1,22.4,38
6/26/2024 12:10,0,823.5,22.9,37
6/26/2024 12:20,0,823.3,22.7,35
6/26/2024 12:30,0,823.1,23.2,34
6/26/2024 12:40,0,823.1,22.9,35
6/26/2024 12:50,0,822.8,23.1,36
6/26/2024 13:00,0,823,23.2,35
6/26/2024 13:10,0,822.8,23.2,35
6/26/2024 13:20,0,822.4,23.1,35
6/26/2024 13:30,0,822.5,23.5,35
6/26/2024 13:40,0,822.2,24.1,34
6/26/2024 13:50,0,822.2,24.3,35
6/26/2024 14:00,0,822.1,24.8,34
6/26/2024 14:10,0,821.9,24.2,35
6/26/2024 14:20,0,821.7,24.1,35
6/26/2024 14:30,0,821.7,24.1,35
6/26/2024 14:40,0,821.5,24,35
6/26/2024 14:50,0,821.5,24.4,35
6/26/2024 15:00,0,821.1,25.2,34
6/26/2024 15:10,0,821.6,25,34
6/26/2024 15:20,0,821,24.7,34
